,attributedConversions14d,attributedConversions14dSameSKU,attributedSales14d,attributedSales14dSameSKU,campaignId,campaignName,clicks,cost,impressions,keywordId,keywordText,matchType
438,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144238884667727009,phone charger battery pack portable,EXACT
439,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144156626017854301,iphone x leather case,BROAD
440,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144223750127535463,certified apple cord 6ft,EXACT
441,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144206017468354203,apple 6+ phone charging cord,BROAD
442,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144326429255520784,iphone se charger cable,BROAD
443,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144262739233530037,samsung charger 6ft,EXACT
444,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144322415029024006,cable cord iphone charger,EXACT
445,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144330551363176666,kindle charging cable 6ft,EXACT
446,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144270935194314595,iphone xr cable,EXACT
447,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144385435465925588,flashlight with phone charger,EXACT
448,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144312734889377009,usb c cable 6feet,BROAD
449,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144316529644541846,apple charger cable xs,EXACT
450,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144317500097951065,samsung 7 charger cord,EXACT
451,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144357267257552465,fast charger iphone x,EXACT
452,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144185118125421324,power stick,EXACT
453,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144356635594754623,andriod charger cable,EXACT
454,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144235730515442391,rapid type c cable,BROAD
455,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144309411206046623,6ft charger cable for apple,EXACT
456,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144246701672307683,portable charger gift,PHRASE
457,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144333656479073925,certified apple cord,BROAD
458,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144122080457445128,usb charging cable,EXACT
459,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144169817146102660,iphone charger portable,EXACT
460,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144159317268653275,portable charger iphone 7,EXACT
461,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144317320342749966,portable charger iphone 8,EXACT
462,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144383145732278111,ultra compact power bank,EXACT
463,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144318331037335660,iphone 6 charger cable,BROAD
464,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144218864697403691,lightning cords for iphone,EXACT
465,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144117747271023234,lifetime warranty lightning cable,EXACT
466,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144282920215970847,lightning cable for iphone,EXACT
467,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144381689551073659,cute portable charger,BROAD
468,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144253441137311283,apple charger iphone 10,EXACT
469,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144117149050365986,phone charger for iphone,EXACT
470,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144262335636942310,portable charger girls,BROAD
471,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144297989700926488,ultra compact portable charger,BROAD
472,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144137999552876503,portable charger flashlight,BROAD
473,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144342692613644264,small portable charger,BROAD
474,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144356275218452446,colorful usb c cable,BROAD
475,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144188080154279183,iphone charger xr,EXACT
476,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144333166738791242,headset charging cable,EXACT
477,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144365202612679051,x leather case iphone,EXACT
478,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144360422380013227,premium usb charging cable,EXACT
479,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144310133915371731,smallest portable charger,BROAD
480,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144126283800729446,charge iphone 6 plus military grade cable,EXACT
481,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144326563669172173,portable charger girl,BROAD
482,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144141917173235842,usb type c cord 2pack,BROAD
483,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144244240779992560,usb type c cable 6 foot,BROAD
484,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144167017139490416,apple iphone xs charger apple certified,EXACT
485,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144308963751749884,pocket size power bank,EXACT
486,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144274289074744871,colorful portable charger,BROAD
487,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144191533092663854,type c charger,BROAD
488,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144224825588998179,apple approved charging cords,EXACT
489,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144151760467096315,usb c cord 6 feet,BROAD
490,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144143928810570830,apple charger cable 6ft,EXACT
491,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144244097581852085,iphone 7 long charging cord,EXACT
492,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144307687159464941,iphone x case leather,EXACT
493,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144124824511662640,apple iphone x charger mfi certified,EXACT
494,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144116019278559101,pixel 2 rapid charger,EXACT
495,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144309912860213085,portable charger iphone x,EXACT
496,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144152568678797079,type c cord 6 ft,BROAD
497,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144234988745639513,iphone cords,EXACT
498,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144232152325131557,6 feet iphone charger cable griffin,EXACT
499,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144117414725636925,colored usb c cable,BROAD
500,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144346486944922821,charger cable iphone 6,EXACT
501,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144379492456261350,6ft charger cable for apple,EXACT
502,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144281927900299226,charge iphone 6 plus military grade cable,EXACT
503,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144352275492625912,lightening cable,BROAD
504,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144197077208831408,type c cable 6 feet,BROAD
505,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144324413596257974,iphone charger xr,EXACT
506,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144246670908323967,certified iphone charger cable,BROAD
507,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144307886673179313,apple x charger,EXACT
508,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144361092598766244,fast charger iphone x,EXACT
509,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144234799326710201,iphone 5 charger cable,BROAD
510,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144342042289658246,rapid charger for iphone 6,EXACT
511,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144396638013037247,charger for kindle,EXACT
512,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144144706783667600,lipstick portable charger,BROAD
513,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144261795806504013,ipad lightning cable 6ft,EXACT
514,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144196824536043870,apple approved type c cable,BROAD
515,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144350237032632946,iphone 6 long charging cord,EXACT
516,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144381363618667364,usb type c cord 6feet,BROAD
517,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144381247774214733,micro usb charger,BROAD
518,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144144121454886014,lightening cords,BROAD
519,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144136210231189222,lifetime warranty lightning cable,EXACT
520,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144250472503313421,cable cord iphone charger,EXACT
521,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144123356004122572,iphone charger xs max,EXACT
522,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144342921968833817,iphone battery backup,EXACT
523,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144160846856958472,color portable charger,EXACT
524,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144289150667098152,certified lightning cable,BROAD
525,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144384574875749714,iphone charger colored braided,EXACT
526,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144310596924017706,6ft android charger,EXACT
527,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144232131640917981,usb c cord 6feet,BROAD
528,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144336107799162947,charger for iphone 7 plus,EXACT
529,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144373611435632675,portable charger for iphone 7,EXACT
530,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144119450876668175,iphone x apple leather case,EXACT
531,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144223680111456509,colors usb c cable,BROAD
532,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144141428139303674,iphone charger 6ft,EXACT
533,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144124100972172812,6ft iphone braided cable,EXACT
534,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144381413872863988,6ft iphone charger colorful,EXACT
535,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144291362327963859,smallest portable charger,EXACT
536,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144172338759390570,iphone charger certified apple mfi,EXACT
537,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144355843002828830,iphone charger braided cords,EXACT
538,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144186284065593539,apple certified braided phone charger cord,EXACT
539,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144314665266948339,heavy duty iphone charger,EXACT
540,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144380255485487748,apple charger for iphone 7 plus,EXACT
541,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144160989265654129,type c cord 6 foot,BROAD
542,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144206002169634368,indestructible usb c cable,BROAD
543,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144373542740391016,portable charger iphone xs max,EXACT
544,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144261914431907293,iphone charger 6,EXACT
545,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144137578986307461,mophie chargers for iphone 6,EXACT
546,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144161948726128535,military grade type c cable,BROAD
547,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144309927857169729,x portable charger iphone,EXACT
548,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144120302473131855,iphone 6 inch charging cable,EXACT
549,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144282303699575106,usb c cable 6ft,BROAD
550,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144235214150582483,lightning cable durable,EXACT
551,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144266135081880368,apple iphone 7 plus charger,EXACT
552,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144135094903001627,apple charger iphone 10,EXACT
553,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144390640895503113,lightning cable 6ft,PHRASE
554,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144278656152384848,apple iphone x charger cable apple certified,EXACT
555,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144175755218927003,apple certified iphone charger,EXACT
556,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144345401542396576,ipad cord,EXACT
557,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144172073177475414,phone charger iphone 6,EXACT
558,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144121406134772366,iphone 6 portable charger,EXACT
559,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144161406067219683,apple charging cables for iphone x,EXACT
560,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144115610283291662,lightning cords for iphone,EXACT
561,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144230319591646258,iphone braided cord,EXACT
562,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144373354813950042,portable charger with flashlight,EXACT
563,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144296631358734961,phone charger iphone 6ft,EXACT
564,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144387347011537157,apple certified braided phone charger cord,EXACT
565,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144260199964216208,portable charger iphone 6,EXACT
566,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144190660044068496,apple 6 foot chargers for iphone,EXACT
567,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144377161574508482,lightning cords,EXACT
568,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144220070094616986,apple charging cable,BROAD
569,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144201486117475456,iphone xs charging cord long,EXACT
570,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144284616009380885,iphone charging cord,PHRASE
571,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144209955779360557,portable charger iphone xr,EXACT
572,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144219795729525765,portable charger iphone 6s,EXACT
573,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144180678761088427,apple xr charger,EXACT
574,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144163941901306990,apple charger cable xs,EXACT
575,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144233990160173348,iphone x charger cable,BROAD
576,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144142558402368761,portable charger iphone xs,EXACT
577,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144291679685482852,apple iphone charger,BROAD
578,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144166216848439820,kindle charger,EXACT
579,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144120097086395839,usb c cable 2 pack,BROAD
580,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144129554214188975,heavy duty iphone charger,EXACT
581,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144297207400832294,usb c cable 6 foot,BROAD
582,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144140764802314511,apple certified phone charger,EXACT
583,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144255373137730773,usb c cord 6 foot,BROAD
584,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144209733013529388,iphone 5s charger cable,BROAD
585,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144204641000782271,usb c cord 2 pack,BROAD
586,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144149250645292262,iphone 10 plus charger cable,BROAD
587,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144354921678245806,apple iphone cord,BROAD
588,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144231289386889255,certified iphone charger,BROAD
589,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144210997468449529,charger for galaxy s8,EXACT
590,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144129633313666268,iphone battery charger portable,EXACT
591,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144367071597753123,apple charger cord,EXACT
592,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144222445689506775,apple 6 foot chargers for iphone,EXACT
593,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144201673435845180,strong type c cable,BROAD
594,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144319436736041982,apple charging cord,EXACT
595,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144196332618578822,iphone cable nylon braided,EXACT
596,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144123991812899071,certified iphone cable,BROAD
597,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144136126573433938,iphone 7 plus charger cable,BROAD
598,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144192669102962649,iphone charger xs max,EXACT
599,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144142367222401733,portable charger with flashlight,BROAD
600,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144231778640020035,iphone 7 chargers,EXACT
601,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144386276843050934,samsung 8 6ft charger,EXACT
602,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144171089474270417,iphone xs charging cord long,EXACT
603,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144387897565069654,type c cord 6foot,BROAD
604,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144216356473664342,kindle charger replacement,EXACT
605,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144122513860281288,mini power bank,EXACT
606,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144291054514914931,type c cable 2pack,BROAD
607,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144279552310650126,6ft iphone charger,EXACT
608,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144130459077306185,charger for lg 442bg,EXACT
609,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144168335676011152,genuine leather iphone x case,BROAD
610,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144220652199421811,phone charger cord,EXACT
611,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144191128776851806,pocket power bank,BROAD
612,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144396006848724079,certified apple recharger cord,EXACT
613,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144220451568048328,apple iphone x charger,EXACT
614,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144376920278793042,usb type c cable 6 ft,BROAD
615,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144150886659011736,iphone xs long charger,EXACT
616,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144261647081419772,braided iphone cord,PHRASE
617,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144210727151929782,type c cord 2pack,BROAD
618,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144121695780060296,iphone cable 6ft,EXACT
619,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144264694998017013,iphone 6 inch charging cable,EXACT
620,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144361101254576006,iphone braided cord,EXACT
621,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144214811945239599,braided 6ft iphone charger,EXACT
622,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144143466154305881,quick charger usb c cable,BROAD
623,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144238000032490374,leather case for iphone x,BROAD
624,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144326753541520722,portable charger iphone,EXACT
625,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144298482909740469,6ft apple lightning cable,EXACT
626,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144123592056070521,apple cords for iphone 7,EXACT
627,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144161918286506141,usb type c cable fast charging flat,EXACT
628,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144268918504551717,braided 6ft iphone charger,EXACT
629,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144229223020162208,apple cable charger 6 foot,EXACT
630,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144325968155897069,htc one m9 charger,EXACT
631,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144302141406567715,nylon type c cable,BROAD
632,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144342527717587517,iphone xs long charger,EXACT
633,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144124494058023834,braided usb c,EXACT
634,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144156617014518137,certified apple recharger cord,EXACT
635,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144277955686029337,braided lightning cable,PHRASE
636,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144216922299475989,apple 6 phone charger,EXACT
637,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144382585923863522,apple cable 6ft,EXACT
638,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144160192293914055,braided usb to type c,EXACT
639,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144320771422369998,iphone cord,EXACT
640,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144144738543445494,ipad charger cord,BROAD
641,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144183053804464027,apple approved usb c cable,BROAD
642,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144157588867922718,iphone lightning cable certified,EXACT
643,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144220529595770791,iphone 6s portable charger,EXACT
644,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144241789999990760,portable charger gift,BROAD
645,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144267647937777756,iphone charger colored braided,EXACT
646,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144277528388010164,iphone charger cable,PHRASE
647,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144194800984146740,lightening cords,EXACT
648,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144338770673316713,nylon usb c cable,BROAD
649,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144162190154301746,iphone x leather case,EXACT
650,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144299346767128128,iphone charger cable 6ft,EXACT
651,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144180648174818375,mini portable charger,BROAD
652,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144152161161286920,usb type c cable 6 feet,BROAD
