,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions,targetId,targetingExpression,targetingText,targetingType
107,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,140955107008578,"asin=""B075WSYRG7""","asin=""B075WSYRG7""",TARGETING_EXPRESSION
108,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,119351127881084,"asin=""B07FP9Q64D""","asin=""B07FP9Q64D""",TARGETING_EXPRESSION
109,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,12591331906388,"asin=""B076SL5F1K""","asin=""B076SL5F1K""",TARGETING_EXPRESSION
110,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,212780540952930,"asin=""B071X6QR95""","asin=""B071X6QR95""",TARGETING_EXPRESSION
111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,743149589288,"asin=""B07JZBS438""","asin=""B07JZBS438""",TARGETING_EXPRESSION
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,17192674784414,"asin=""B01IUSYF8G""","asin=""B01IUSYF8G""",TARGETING_EXPRESSION
113,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,171260210377751,"asin=""B072HHW3GK""","asin=""B072HHW3GK""",TARGETING_EXPRESSION
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,106261233610484,"asin=""B071YMZ4LD""","asin=""B071YMZ4LD""",TARGETING_EXPRESSION
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,191305432683064,"asin=""B076J8J4VC""","asin=""B076J8J4VC""",TARGETING_EXPRESSION
116,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,277793644190802,"asin=""B075V4GJ98""","asin=""B075V4GJ98""",TARGETING_EXPRESSION
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,147364692421975,"asin=""B07DCJTT6S""","asin=""B07DCJTT6S""",TARGETING_EXPRESSION
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,65501728946185,"asin=""B07HBNJNG3""","asin=""B07HBNJNG3""",TARGETING_EXPRESSION
119,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,232191483969648,"asin=""B072NDT8HJ""","asin=""B072NDT8HJ""",TARGETING_EXPRESSION
120,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,153049912063083,"asin=""B0734RKVLT""","asin=""B0734RKVLT""",TARGETING_EXPRESSION
121,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,20907170686974,"asin=""B07C4SNGC2""","asin=""B07C4SNGC2""",TARGETING_EXPRESSION
122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,236307451220533,"asin=""B0734SN6VR""","asin=""B0734SN6VR""",TARGETING_EXPRESSION
123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,236980846871304,"asin=""B07L33X3KD""","asin=""B07L33X3KD""",TARGETING_EXPRESSION
124,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,75070468508176,"asin=""B07C4SDZYX""","asin=""B07C4SDZYX""",TARGETING_EXPRESSION
125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,99266004364153,"asin=""B0734R5V1N""","asin=""B0734R5V1N""",TARGETING_EXPRESSION
126,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,84512063406496,"asin=""B07LF1ZY48""","asin=""B07LF1ZY48""",TARGETING_EXPRESSION
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,6046915447508,"asin=""B0097BEFWC""","asin=""B0097BEFWC""",TARGETING_EXPRESSION
128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,9362103729938,"asin=""B01N4WUT4I""","asin=""B01N4WUT4I""",TARGETING_EXPRESSION
129,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,201342099287908,"asin=""B072QD7F6N""","asin=""B072QD7F6N""",TARGETING_EXPRESSION
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,276251939187844,"asin=""B01K1YD3DU""","asin=""B01K1YD3DU""",TARGETING_EXPRESSION
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,133039197909886,"asin=""B01CU1EC6Y""","asin=""B01CU1EC6Y""",TARGETING_EXPRESSION
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.0,95,139309806115087,"asin=""B014LFT8H0""","asin=""B014LFT8H0""",TARGETING_EXPRESSION
133,2,1,1,1,2,1,2,1,35.98,17.99,17.99,17.99,35.98,17.99,35.98,17.99,2,1,2,2,109119336754127,lightning manual,4,9.7,935,102963280442064,"asin=""B07CPS16L4""","asin=""B07CPS16L4""",TARGETING_EXPRESSION
134,1,1,1,1,1,1,1,1,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,1,1,1,1,562640138560,type c 2 pack  6 ft Auto,8,8.66,2992,106710496531547,close-match,close-match,TARGETING_EXPRESSION_PREDEFINED
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,562640138560,type c 2 pack  6 ft Auto,0,0.0,0,67456979325933,loose-match,loose-match,TARGETING_EXPRESSION_PREDEFINED
136,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,562640138560,type c 2 pack  6 ft Auto,0,0.0,0,72613881548417,complements,complements,TARGETING_EXPRESSION_PREDEFINED
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,562640138560,type c 2 pack  6 ft Auto,16,19.9,9729,203723951888482,substitutes,substitutes,TARGETING_EXPRESSION_PREDEFINED
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0,101185145291726,close-match,close-match,TARGETING_EXPRESSION_PREDEFINED
139,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0,228334779178492,loose-match,loose-match,TARGETING_EXPRESSION_PREDEFINED
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0,195407737323385,complements,complements,TARGETING_EXPRESSION_PREDEFINED
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0,245271515516582,substitutes,substitutes,TARGETING_EXPRESSION_PREDEFINED
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,251444360746006,"asin=""B00OT74FIS""","asin=""B00OT74FIS""",TARGETING_EXPRESSION
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,50,153113441446666,"asin=""B0773K737F""","asin=""B0773K737F""",TARGETING_EXPRESSION
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,53,58179446586469,"asin=""B0773JHC6N""","asin=""B0773JHC6N""",TARGETING_EXPRESSION
145,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,204,242179280445307,"asin=""B0773JY6T2""","asin=""B0773JY6T2""",TARGETING_EXPRESSION
146,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,10,35577339908418,"asin=""B00VH958F0""","asin=""B00VH958F0""",TARGETING_EXPRESSION
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,37,250703716116077,"asin=""B00PINR91M""","asin=""B00PINR91M""",TARGETING_EXPRESSION
148,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,242700337917503,"asin=""B01IJAOSGY""","asin=""B01IJAOSGY""",TARGETING_EXPRESSION
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,2653978361572,"asin=""B01BBYJQ5I""","asin=""B01BBYJQ5I""",TARGETING_EXPRESSION
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,1,0.8300000000000001,49,172734901138867,"asin=""B07H79XV7V""","asin=""B07H79XV7V""",TARGETING_EXPRESSION
151,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,179544810969923,"asin=""B072RFMX98""","asin=""B072RFMX98""",TARGETING_EXPRESSION
152,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,14882260365045,"asin=""B071NN21T5""","asin=""B071NN21T5""",TARGETING_EXPRESSION
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,91322496615103,"asin=""B07LG1JDKV""","asin=""B07LG1JDKV""",TARGETING_EXPRESSION
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,105591433566184,"asin=""B01N7JSB9E""","asin=""B01N7JSB9E""",TARGETING_EXPRESSION
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,7,153826887253567,"asin=""B01F20J4PE""","asin=""B01F20J4PE""",TARGETING_EXPRESSION
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,135,185539944788111,"asin=""B074Q3TN8L""","asin=""B074Q3TN8L""",TARGETING_EXPRESSION
157,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,1,2.21,213,221274115738715,"asin=""B018S6X92I""","asin=""B018S6X92I""",TARGETING_EXPRESSION
158,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,161589551222541,"asin=""B01A0VOH3O""","asin=""B01A0VOH3O""",TARGETING_EXPRESSION
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,4,263299212094214,"asin=""B00P933OJC""","asin=""B00P933OJC""",TARGETING_EXPRESSION
160,1,1,0,0,1,1,1,1,25.99,25.99,0.0,0.0,25.99,25.99,25.99,25.99,1,0,1,1,184186402061279,48W 5 Port usb charger Manual,1,1.6600000000000001,350,65941620279444,"asin=""B01FVJBOCW""","asin=""B01FVJBOCW""",TARGETING_EXPRESSION
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,184,215100163389437,"asin=""B00OQ19QYA""","asin=""B00OQ19QYA""",TARGETING_EXPRESSION
162,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,117743706523169,"asin=""B00P936188""","asin=""B00P936188""",TARGETING_EXPRESSION
163,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,9,70360829739209,"asin=""B01NAG3V8E""","asin=""B01NAG3V8E""",TARGETING_EXPRESSION
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,1,73709888900541,"asin=""B00OT6YUIY""","asin=""B00OT6YUIY""",TARGETING_EXPRESSION
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,161533395055052,"asin=""B00OQ1CY2Q""","asin=""B00OQ1CY2Q""",TARGETING_EXPRESSION
166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,39,39147531122507,"asin=""B00VH8ZW02""","asin=""B00VH8ZW02""",TARGETING_EXPRESSION
167,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168337767019556,Type c 2 pack 3ft Auto,0,0.0,0,2304504208925,close-match,close-match,TARGETING_EXPRESSION_PREDEFINED
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168337767019556,Type c 2 pack 3ft Auto,0,0.0,0,281118751779452,loose-match,loose-match,TARGETING_EXPRESSION_PREDEFINED
169,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168337767019556,Type c 2 pack 3ft Auto,0,0.0,0,106921443533797,complements,complements,TARGETING_EXPRESSION_PREDEFINED
170,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168337767019556,Type c 2 pack 3ft Auto,0,0.0,0,280043142374898,substitutes,substitutes,TARGETING_EXPRESSION_PREDEFINED
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,218540452312349,"asin=""B06W53JDQG""","asin=""B06W53JDQG""",TARGETING_EXPRESSION
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,275780857159049,"asin=""B07CJY99V6""","asin=""B07CJY99V6""",TARGETING_EXPRESSION
173,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,173506423180026,"asin=""B07CL7YLML""","asin=""B07CL7YLML""",TARGETING_EXPRESSION
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,13,84531328860263,"asin=""B06VTC18GB""","asin=""B06VTC18GB""",TARGETING_EXPRESSION
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,29454675241513,"asin=""B07MCY5N8R""","asin=""B07MCY5N8R""",TARGETING_EXPRESSION
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,194068421050224,"asin=""B07MGJTQRK""","asin=""B07MGJTQRK""",TARGETING_EXPRESSION
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,29701109389116,"asin=""B07L3VWGF2""","asin=""B07L3VWGF2""",TARGETING_EXPRESSION
178,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,114490527239157,"asin=""B07MN14S61""","asin=""B07MN14S61""",TARGETING_EXPRESSION
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,24701390956891,"asin=""B07KF3GSMS""","asin=""B07KF3GSMS""",TARGETING_EXPRESSION
180,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,67298389312407,"asin=""B07D6QM96J""","asin=""B07D6QM96J""",TARGETING_EXPRESSION
181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,386,113776355005569,"asin=""B07D6MYX2F""","asin=""B07D6MYX2F""",TARGETING_EXPRESSION
182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,16,52410748840659,"asin=""B07D6MJ4V7""","asin=""B07D6MJ4V7""",TARGETING_EXPRESSION
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,8,84840789962301,"asin=""B07DCPT1F8""","asin=""B07DCPT1F8""",TARGETING_EXPRESSION
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,5,175975627296095,"asin=""B07DCPSJ8N""","asin=""B07DCPSJ8N""",TARGETING_EXPRESSION
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,3.5700000000000003,44,95173306244111,"asin=""B07G1Y5TCF""","asin=""B07G1Y5TCF""",TARGETING_EXPRESSION
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,276455611461979,"asin=""B07BY656SN""","asin=""B07BY656SN""",TARGETING_EXPRESSION
187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0,72201879002958,"asin=""B07C2HX8X3""","asin=""B07C2HX8X3""",TARGETING_EXPRESSION
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,2,249224509625185,"asin=""B07J53X1K8""","asin=""B07J53X1K8""",TARGETING_EXPRESSION
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,33,102138860021,"asin=""B072K5ZJXF""","asin=""B072K5ZJXF""",TARGETING_EXPRESSION
190,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,126089936025078,"asin=""B075R7NKNS""","asin=""B075R7NKNS""",TARGETING_EXPRESSION
191,3,3,2,2,3,3,3,3,83.97,83.97,57.98,57.98,83.97,83.97,83.97,83.97,3,2,3,3,202081842550767,10000 PD Auto,51,89.11,19597,173922392035723,close-match,close-match,TARGETING_EXPRESSION_PREDEFINED
192,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,202081842550767,10000 PD Auto,2,3.2,746,6875309734068,loose-match,loose-match,TARGETING_EXPRESSION_PREDEFINED
193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,202081842550767,10000 PD Auto,0,0.0,0,31848342658811,complements,complements,TARGETING_EXPRESSION_PREDEFINED
194,20,17,15,13,20,17,18,15,633.77,543.8,497.82,439.84,633.77,543.8,581.79,491.82,23,18,23,21,202081842550767,10000 PD Auto,148,297.11,156405,276982245192068,substitutes,substitutes,TARGETING_EXPRESSION_PREDEFINED
195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,59784156404668,"asin=""B0719V9Q1D""","asin=""B0719V9Q1D""",TARGETING_EXPRESSION
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,7177460146174,"asin=""B078W931BD""","asin=""B078W931BD""",TARGETING_EXPRESSION
197,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,10,1472096518554,close-match,close-match,TARGETING_EXPRESSION_PREDEFINED
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,0,175373318906272,loose-match,loose-match,TARGETING_EXPRESSION_PREDEFINED
199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,0,227578970323612,complements,complements,TARGETING_EXPRESSION_PREDEFINED
200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,68,149648196736109,substitutes,substitutes,TARGETING_EXPRESSION_PREDEFINED
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,209997228128772,"asin=""B01FXG6TGO""","asin=""B01FXG6TGO""",TARGETING_EXPRESSION
202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,11171992341125,"asin=""B01MXLEVR7""","asin=""B01MXLEVR7""",TARGETING_EXPRESSION
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,255264917342130,"asin=""B07DW6JD3J""","asin=""B07DW6JD3J""",TARGETING_EXPRESSION
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,228437341901104,"asin=""B01H2W07UQ""","asin=""B01H2W07UQ""",TARGETING_EXPRESSION
205,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,73275613477835,"asin=""B01H2W056M""","asin=""B01H2W056M""",TARGETING_EXPRESSION
206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,249297334381595,"asin=""B01H2W0A8U""","asin=""B01H2W0A8U""",TARGETING_EXPRESSION
207,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,222759998911269,"asin=""B01GJC4WRO""","asin=""B01GJC4WRO""",TARGETING_EXPRESSION
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,221495890787262,"asin=""B07JPXDGDP""","asin=""B07JPXDGDP""",TARGETING_EXPRESSION
209,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,275597297126713,"asin=""B00XTTGQ48""","asin=""B00XTTGQ48""",TARGETING_EXPRESSION
210,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,207182547320722,"asin=""B01IV0C1S4""","asin=""B01IV0C1S4""",TARGETING_EXPRESSION
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,56338318524531,"asin=""B074FV74CP""","asin=""B074FV74CP""",TARGETING_EXPRESSION
